block_number,block_timestamp,my_timestamp,timestamp_delta,tx_count,avg_gas_price,median_gas_price,q5_gas_price,q95_gas_price
5472466,1524201710,1524201727,17,229,11.739841317353763,4.0,4.0,57.14113634456078
5472467,1524201725,1524201739,14,177,9.567264682333606,5.0,4.0,50.0
5472468,1524201737,1524201745,8,252,16.470946279115097,5.0,1.0,50.0
5472469,1524201742,1524201764,22,217,5.282758027292709,4.0,4.0,12.737021762107052
5472470,1524201760,1524201788,28,198,17.25458790335722,7.0,4.4,50.0
5472471,1524201787,1524201799,12,31,50.8085664565217,49.137427090505206,20.0,112.0
5472472,1524201799,1524201811,12,211,10.892624039942739,4.0,4.0,55.0
5472473,1524201805,1524201830,25,209,8.90560405645963,4.0,4.0,43.29353142857138
5472474,1524201829,1524201852,23,211,22.690023697593453,17.882933962435587,4.0,55.0
5472475,1524201849,1524201864,15,205,19.77720548025875,5.854176407828283,4.0,66.93095238946673
5472476,1524201861,1524201880,19,199,7.229810652015648,4.0,4.0,30.0
5472477,1524201879,1524201891,12,209,8.867973775012933,4.0,4.0,38.67864132086565
5472478,1524201889,1524201903,14,161,8.283297598972261,5.0,4.0,20.603927328813885
5472479,1524201902,1524201915,13,244,7.251530586327848,4.0,1.0,40.0
5472480,1524201913,1524201922,9,195,12.212693097621628,5.0,4.0,41.0
5472481,1524201922,1524201933,11,208,11.360543566985273,5.0,4.0,30.0
5472482,1524201928,1524201940,12,224,7.969075353783487,4.0,4.0,54.018897140210534
5472483,1524201938,1524201948,10,225,8.459387928940817,4.0,4.0,50.0
5472484,1524201944,1524201977,33,227,9.753547560766966,4.0,4.0,27.478468009918068
5472485,1524201976,1524202004,28,212,11.583978988376867,5.0,4.0,55.0
5472486,1524202003,1524202044,41,189,31.52797860217115,30.0,4.0,55.0
5472487,1524202044,1524202050,6,187,16.650656647733626,5.948457503019324,4.0,60.0
5472488,1524202049,1524202084,35,244,14.973988391234556,4.0,4.0,67.95794742835449
5472489,1524202083,1524202088,5,70,31.913536777952146,22.867032584269662,20.0,55.0
5472490,1524202086,1524202090,4,218,6.078538663377624,5.0,4.0,11.53292161686249
5472491,1524202089,1524202103,14,219,6.45254753663116,4.0,4.0,17.698350657894732
5472492,1524202100,1524202115,15,220,10.289098605944586,5.0,4.0,38.22518999999994
5472493,1524202108,1524202125,17,137,13.947614335829424,18.683509046454766,4.0,23.232524323073363
5472494,1524202124,1524202130,6,194,15.637675295972377,5.0,4.0,50.0
5472495,1524202130,1524202137,7,179,9.42673023847797,7.779026981132076,4.0,23.0
5472496,1524202136,1524202144,8,224,5.406189984876743,4.0,4.0,13.214411627650271
5472497,1524202144,1524202153,9,219,9.67681296427915,4.3830279542566695,1.0,50.0
5472498,1524202152,1524202173,21,158,9.758645221181174,4.0,4.0,20.0
5472499,1524202172,1524202194,22,228,11.11114461856979,5.0,4.0,43.42508233772488
5472500,1524202192,1524202207,15,201,13.121420257887648,7.19634962962963,4.0,44.13007182087022
5472501,1524202198,1524202274,76,225,10.035704909425046,4.0,4.0,38.96280442804428
5472502,1524202273,1524202289,16,232,30.853471843281945,20.0,7.929741454676217,91.0
5472503,1524202285,1524202291,6,226,11.805944185341367,6.561641095890412,5.0,28.944781463414625
5472504,1524202291,1524202297,6,242,5.985153253194608,5.0,4.0,5.0
5472505,1524202297,1524202334,37,223,13.454380250792754,5.0,4.0,50.0
5472506,1524202333,1524202342,9,167,14.844257834992195,5.0,4.0,55.0
5472507,1524202335,1524202347,12,219,4.892677991629309,4.0,4.0,5.556314396887159
5472508,1524202344,1524202376,32,219,6.612535621268842,4.0,4.0,13.90091907713498
5472509,1524202375,1524202389,14,174,12.453027348911693,4.90625,4.0,50.0
5472510,1524202385,1524202395,10,207,13.029359927022572,5.0,4.0,55.0
5472511,1524202394,1524202400,6,6,1.3422306666842105,7.293878571428573e-05,0.0,15.640027230479994
5472512,1524202401,1524202421,20,225,8.86936551786157,4.0,4.0,41.0
5472513,1524202413,1524202430,17,209,10.000658447516214,5.0,4.0,23.36406165239528
