block_number,block_timestamp,my_timestamp,timestamp_delta,tx_count,avg_gas_price,median_gas_price,q5_gas_price,q95_gas_price
5468641,1524144975,1524144994,19,151,21.08809050859145,7.855730965099532,3.0,56.646913170131924
5468642,1524144993,1524145022,29,251,8.30684812305139,1.0,1.0,41.0
5468643,1524145021,1524145045,24,155,17.80580061883265,6.0,3.0,55.0
5468644,1524145042,1524145049,7,135,11.903035090438856,3.0,3.0,50.0
5468645,1524145049,1524145056,7,127,4.578343262010273,3.0,2.0,16.501593333333332
5468646,1524145056,1524145075,19,98,16.319355291754416,3.0,3.0,54.0
5468647,1524145074,1524145081,7,150,42.38342294869279,50.0,4.0,100.0
5468648,1524145080,1524145122,42,120,5.854485009253529,3.0,1.5,20.751604958677675
5468649,1524145120,1524145144,24,161,25.711795415003444,16.140172228202378,4.0,58.25928122438879
5468650,1524145143,1524145157,14,121,14.262508198541672,10.0,3.0,50.0
5468651,1524145156,1524145160,4,93,6.676159943344952,3.0,3.0,30.236136531365194
5468652,1524145159,1524145165,6,141,3.2466912087404136,3.0,2.0,3.0
5468653,1524145164,1524145180,16,230,9.048360429154524,3.0,1.0,50.0
5468654,1524145174,1524145183,9,127,6.132796375555674,3.0,2.0,20.536557014925368
5468655,1524145184,1524145190,6,28,35.354424613867685,30.0,0.0,102.5258351020408
5468656,1524145188,1524145201,13,164,3.418663328744221,3.0,2.0,5.0
5468657,1524145199,1524145213,14,199,7.392445262598742,3.0,2.0,29.40036922980233
5468659,1524145214,1524145235,21,95,10.05920475569196,2.9060723716381416,2.0,51.91391291409791
5468660,1524145225,1524145245,20,93,6.808322466638282,3.0,2.0,36.756338235294095
5468661,1524145236,1524145257,21,118,11.133717599127133,3.0,3.0,55.0
5468662,1524145255,1524145261,6,172,11.353531984672767,4.0,1.0,40.0
5468663,1524145259,1524145276,17,13,56.88297093051796,50.0,40.876815351868736,106.55161363636363
5468664,1524145276,1524145281,5,145,6.39192109763099,3.0,2.0,26.480141970100078
5468665,1524145280,1524145289,9,86,5.913289421429116,3.0,3.0,20.0
5468666,1524145288,1524145307,19,40,8.707805465982124,3.0,3.0,20.974922608572786
5468667,1524145305,1524145315,10,74,24.80453342020679,9.744972707427754,4.0,59.25989873046291
5468668,1524145312,1524145324,12,164,8.068401772348423,3.0,2.0,50.0
5468669,1524145319,1524145330,11,99,10.027866554950327,3.0,2.0,50.0
5468670,1524145324,1524145347,23,156,3.9808596978109643,2.0,2.0,5.0
5468671,1524145346,1524145378,32,182,18.358951629071168,5.0,3.0,54.16946525327967
5468672,1524145378,1524145393,15,236,12.227069698468878,4.0,1.0,49.982146938775436
5468673,1524145390,1524145402,12,150,4.5473809187324,3.0,2.0,12.4075958823529
5468674,1524145401,1524145420,19,114,11.320777339223683,4.0,3.0,51.9
5468675,1524145422,1524145437,15,61,25.780942713519078,20.0,0.0,51.9
5468676,1524145434,1524145440,6,26,35.96165289061445,30.0,16.39076,99.22672221858191
5468677,1524145440,1524145454,14,150,6.744598389153036,5.0,2.0,10.0
5468678,1524145452,1524145474,22,124,12.701559657110838,4.0,1.0,50.45374883547031
5468679,1524145473,1524145479,6,164,29.07039284786643,30.0,2.0,55.0
5468680,1524145479,1524145482,3,58,13.366896720602526,11.325701977138461,3.0,21.80272022779043
5468681,1524145491,1524145529,38,147,13.213153295869608,5.0,2.0,51.9
5468682,1524145527,1524145566,39,128,20.53188073906778,9.97665108271189,3.107971601731602,60.0
5468683,1524145559,1524145612,53,177,16.965847983803116,5.0,3.0,53.57629094520033
5468684,1524145611,1524145622,11,160,25.39489058720554,17.0,5.0,55.0
5468685,1524145621,1524145659,38,208,8.463247047650137,5.0,1.5,20.0
5468686,1524145656,1524145668,12,135,11.304882203804636,5.0,3.0,50.0
5468687,1524145666,1524145677,11,163,14.027164503759733,5.0,2.0,50.1
5468688,1524145675,1524145705,30,146,4.538089886729814,3.0,1.0,13.628262044693859
5468689,1524145703,1524145715,12,183,11.164614474923017,5.0,2.0,50.05560756850078
5468690,1524145713,1524145730,17,156,14.683504723141885,4.0,2.0,50.1
5468691,1524145729,1524145735,6,223,10.98849966909808,5.0,1.0,50.0
5468692,1524145735,1524145743,8,92,13.90870522213132,10.217271068029511,2.0,41.0
5468693,1524145740,1524145758,18,154,2.8443132816410825,3.0,1.0,4.107079800892919
5468694,1524145757,1524145770,13,165,13.284348298122447,5.0,3.0,53.847285953073694
5468695,1524145764,1524145778,14,77,6.066168951851831,3.0,2.0,16.04315395326773
5468696,1524145787,1524145791,4,58,27.934054999187858,23.48956738929261,0.0,54.51249904977374
5468697,1524145791,1524145799,8,124,7.2495890274855785,5.0,2.0000000961032294,23.49190666665048
5468698,1524145798,1524145843,45,78,6.1853673502911874,3.0,1.0,29.545337269372652
5468699,1524145842,1524145860,18,210,21.689335042783153,8.546236257992735,1.0,51.77650347424304
5468700,1524145859,1524145864,5,164,10.831295854454392,4.0,2.010001,50.07816572408665
5468701,1524145862,1524145876,14,99,11.584521152821411,3.0,2.4968775438596498,50.0
5468702,1524145875,1524145885,10,19,53.54896293995138,53.232225966939495,20.0,100.97197037037037
5468703,1524145884,1524145890,6,171,7.298099439228082,3.4238688206388206,2.0,40.984763234558926
5468704,1524145890,1524145896,6,198,3.7725085285944444,2.0,2.0,5.861338402740406
5468705,1524145894,1524145917,23,43,4.450232996264513,3.0,3.0,9.310004057110948
5468706,1524145902,1524145920,18,69,6.104546095720691,3.0,2.0,31.92665166666636
5468707,1524145915,1524145941,26,103,22.223407713722423,10.0,3.0,50.0
5468708,1524145940,1524145951,11,188,14.843680167751737,5.0,2.3030849353239375,50.48879005847951
5468709,1524145950,1524145964,14,110,6.910284391329099,2.7231945751795887,2.0,30.10587355555555
5468710,1524145963,1524145994,31,171,9.191599200280228,3.0,2.0,35.0
5468711,1524145993,1524146036,43,212,12.582137242307677,5.0,2.0,51.412602477459046
5468712,1524146033,1524146046,13,157,14.59825067490863,5.292103419354839,3.18,54.08819093702962
5468713,1524146042,1524146047,5,164,22.20248207993891,8.959498608779445,2.0,55.0
5468714,1524146045,1524146051,6,9,66.23986059674436,51.62253684737779,21.11278355796976,192.0
5468715,1524146047,1524146055,8,132,3.0435687809062224,3.0,2.0,4.0
5468716,1524146054,1524146070,16,103,8.643934246334883,4.657705141714032,2.0,55.0
5468717,1524146058,1524146084,26,111,4.181913614214884,2.0,2.0,8.045091358024688
5468718,1524146084,1524146092,8,147,8.691944995647297,4.000000001,2.0,41.0
5468719,1524146090,1524146097,7,71,4.875653792247326,3.0,2.0,20.10606349821104
5468720,1524146094,1524146102,8,179,9.226806636186904,3.0,2.0,53.54257107506925
5468721,1524146101,1524146107,6,66,7.154788410733872,3.0,2.0137246470151102,25.977602195783536
5468722,1524146104,1524146136,32,104,3.3899947919897166,2.516,2.0,7.915237354085558
5468723,1524146137,1524146147,10,196,13.800810401815989,5.0,2.0,50.0
5468724,1524146143,1524146153,10,140,4.132132238674806,3.0,2.0,5.0
5468725,1524146153,1524146176,23,170,11.392878724297468,3.1,2.0,50.0
5468726,1524146174,1524146194,20,161,18.464110591834746,5.0,2.0,72.03469548610055
5468727,1524146193,1524146222,29,48,20.72680995049128,10.0,2.0,55.0
5468728,1524146222,1524146236,14,122,11.203011660631022,5.0,3.2,49.409563272526505
5468729,1524146235,1524146244,9,234,10.064775931791392,2.0,1.0,50.0
5468730,1524146242,1524146251,9,176,8.87907126448668,3.18,1.0,50.0
5468731,1524146244,1524146256,12,12,4.627920829020213,3.081505684729064,3.0,12.785674108914092
5468732,1524146254,1524146262,8,52,12.906454236930362,4.0,3.0,54.53910758343693
5468733,1524146262,1524146275,13,95,5.135506580624678,3.0,2.0,20.0
5468734,1524146274,1524146282,8,169,7.659784324429396,2.0,2.0,40.0
5468735,1524146279,1524146291,12,127,3.7394313475864043,2.0,2.0,7.0707710126389935
5468736,1524146287,1524146300,13,98,5.571815613845321,3.0,2.0,30.0
5468737,1524146291,1524146309,18,101,6.537844902273712,2.584986623730493,2.0,29.995084684684596
5468739,1524146318,1524146323,5,90,52.296423509790415,54.1988572744507,50.0,54.99840747971625
5468740,1524146322,1524146328,6,125,4.453105646372389,3.009101911388059,2.0,5.0
5468741,1524146327,1524146355,28,138,16.505658168610772,2.5376144197803834,2.0,111.2
5468742,1524146355,1524146362,7,175,10.9788338573795,5.0,2.0,45.27859905927522
5468743,1524146360,1524146374,14,165,7.96175353277022,3.0,2.0,40.61678812619216
5468744,1524146370,1524146387,17,71,5.46888021588272,3.0,2.0,20.482519457013538
5468745,1524146385,1524146395,10,181,7.825714182101063,2.058973892773893,2.0,40.444888523176985
5468746,1524146394,1524146413,19,114,10.078901607440685,4.0,3.0,51.9
5468747,1524146413,1524146425,12,175,7.214747748472445,4.0,2.0,37.90646756756745
5468748,1524146423,1524146443,20,39,39.13440026793332,36.59113842312699,20.0,91.0
5468749,1524146443,1524146474,31,280,12.951484712592327,5.339392013888889,5.0,40.0
5468750,1524146474,1524146482,8,164,31.35199142226023,17.382561111111112,5.0,87.58864325370503
5468751,1524146482,1524146509,27,184,4.904157977109818,4.0,3.0,8.04776106519548
5468752,1524146511,1524146526,15,213,11.691404424850834,5.0,2.0,50.0
5468753,1524146525,1524146532,7,188,7.528738059921654,3.538671449777338,2.0,40.0
5468754,1524146531,1524146581,50,165,8.430339635521952,2.0,2.0,48.085858235293976
5468755,1524146580,1524146597,17,165,19.197343731899505,6.761923118917898,5.0,99.0
5468756,1524146594,1524146601,7,146,12.167486567965547,4.065083169992025,2.5034406692838465,20.246812307149757
5468757,1524146600,1524146615,15,65,6.421587134833157,3.0,2.0880389828400894,39.05130996309951
5468758,1524146614,1524146633,19,114,14.120898887644339,5.0,3.29,59.777593333333314
5468759,1524146633,1524146645,12,279,11.625176117028337,4.924494864416056,1.0,55.0
5468760,1524146643,1524146664,21,126,5.498186144486521,3.0,2.0,5.0
5468761,1524146664,1524146672,8,214,9.966370942812778,4.000000001,2.0,50.0
5468762,1524146667,1524146682,15,95,8.293568280170394,3.0,2.0,50.0
5468763,1524146677,1524146683,6,107,8.17972874172703,3.0,2.0189177483279663,50.0
5468764,1524146681,1524146692,11,164,4.353697086665404,2.0,2.0,8.173447649994372
5468765,1524146693,1524146715,22,204,28.707156696118027,10.2350231824906,3.0,91.0
5468766,1524146712,1524146726,14,185,5.652573042363986,3.0,2.0,21.0
5468767,1524146726,1524146752,26,90,11.72199008262891,5.0,3.0,51.13131066666666
5468768,1524146752,1524146756,4,175,14.528030273992258,5.0,2.0,60.0
5468769,1524146755,1524146762,7,82,5.1100154934706215,4.0,2.0,5.0
5468770,1524146760,1524146775,15,169,5.509888693478585,2.0,2.0,40.0
5468771,1524146774,1524146796,22,146,11.67071953636133,3.0,2.0,50.0
5468772,1524146796,1524146804,8,242,15.304682817814315,5.0,1.0,50.41873204285714
5468773,1524146804,1524146831,27,88,4.184712371816212,2.5055556875,2.0,7.821447824279378
5468774,1524146832,1524146840,8,180,15.990552826352765,5.0,2.0,53.976803409165825
5468775,1524146839,1524146847,8,147,6.683660121172097,3.0,2.0,50.0
5468777,1524146847,1524146857,10,160,5.536263393523024,3.0,3.0,14.104215210302195
5468778,1524146852,1524146859,7,12,48.90179779810526,41.0,18.0,97.06477837423311
5468779,1524146854,1524146868,14,209,3.6391248023012355,2.0,2.0,5.389417
5468780,1524146865,1524146886,21,257,3.810724379954347,2.77499818404908,1.5,15.000000000685977
5468781,1524146869,1524146903,34,151,8.139228792065458,2.8970722352941176,1.0,46.422916045844325
5468782,1524146901,1524146974,73,209,10.623876613758464,4.0,2.2518493333333334,50.040964271146095
5468783,1524146972,1524147009,37,205,43.27286366119103,50.0,15.0,90.69381983471072
5468784,1524147008,1524147022,14,251,15.012909230366931,6.70425344,5.0,49.897951999999975
5468785,1524147020,1524147038,18,106,12.862621969741785,5.892451388888888,4.0,50.0
5468786,1524147038,1524147057,19,241,9.516915908744746,3.8010823332794192,1.0,51.092625141136615
5468787,1524147055,1524147069,14,200,9.898631431242409,4.0,2.742481411764706,50.0
5468788,1524147068,1524147095,27,288,6.983080374258593,1.0,1.0,50.0
5468789,1524147093,1524147126,33,161,21.35959237971931,9.310000001,4.0,55.03023050319726
5468790,1524147126,1524147169,43,186,15.195376619296825,6.0,3.29,50.0
5468791,1524147168,1524147173,5,200,8.496347107798005,3.9692588744588733,2.1297029906325067,41.0
5468792,1524147173,1524147183,10,194,5.79063886458339,2.0,2.0,20.0
5468793,1524147181,1524147196,15,84,5.218115209693115,3.0,2.0,14.790971301276947
5468794,1524147193,1524147199,6,213,23.907970503359344,5.0,3.1,55.0
5468795,1524147197,1524147265,68,68,3.8302634387059524,2.708246717859797,1.0,7.876017500790823
5468796,1524147265,1524147272,7,214,18.627192607848,5.0,3.858663703703704,60.0
5468797,1524147272,1524147313,41,154,8.010819732123226,3.6,2.0,35.00198560661762
5468798,1524147313,1524147326,13,214,15.620624100455405,6.3239914772727275,3.0,54.86816438743044
5468799,1524147325,1524147364,39,152,6.122983701895528,3.0,2.0,23.6
5468800,1524147362,1524147380,18,232,18.750383199034054,5.0,1.0,90.00493565552502
5468801,1524147374,1524147383,9,259,25.19060975790243,5.125,1.0,100.0
5468802,1524147381,1524147387,6,203,4.027358053777119,2.0,2.0,17.338399999999996
5468803,1524147384,1524147399,15,97,3.6252610132359364,3.0,2.0,5.0
5468805,1524147396,1524147407,11,105,8.774604818075847,3.0,2.0,36.12410143057588
5468806,1524147406,1524147413,7,53,42.77834715799308,50.0,20.0,54.72063507709235
5468807,1524147410,1524147418,8,205,7.244361485873624,4.980118332839719,2.1,16.760542682653014
5468808,1524147415,1524147426,11,191,3.542811896425999,2.0,2.0,6.431749666614973
5468809,1524147420,1524147439,19,110,7.586343607447381,3.0,2.0,38.38179167224791
5468810,1524147436,1524147450,14,192,16.04424577312823,5.0,2.0,54.6
5468811,1524147446,1524147456,10,77,8.089916995678106,3.0,2.132664734883721,41.0
5468812,1524147456,1524147477,21,83,5.651309447663931,2.0,2.0,23.770282675
5468813,1524147476,1524147483,7,210,14.337708877834094,5.0,3.0,50.64476800904976
5468814,1524147481,1524147487,6,68,4.775032528886727,3.0,2.0,13.449287817074424
5468815,1524147487,1524147498,11,64,8.388063803903314,3.563383843537415,2.4003958068459657,24.273305673758845
5468816,1524147498,1524147507,9,165,6.754874730662532,3.0,2.0,20.0
5468817,1524147507,1524147525,18,98,7.923078357132968,3.0,2.0,27.726377941176462
5468818,1524147525,1524147536,11,139,12.864376704174104,5.0,2.0,41.0
5468819,1524147531,1524147566,35,77,11.319832253091139,5.0,4.0,50.0
5468820,1524147564,1524147590,26,145,14.584655826685806,5.766047045161385,5.0,55.0
5468821,1524147591,1524147634,43,192,13.465154643357803,5.0,3.0,47.216694585278496
5468822,1524147631,1524147655,24,156,15.550940598457585,5.0,3.696222869481766,59.647138102910745
5468823,1524147655,1524147690,35,238,8.94167933292414,4.0,1.0,48.47665657573919
5468824,1524147689,1524147715,26,205,17.636450755168315,5.117171600000001,1.0,53.87387105126875
5468825,1524147715,1524147721,6,174,25.46217023602461,16.60073076923076,4.000000000384528,55.0
5468826,1524147721,1524147738,17,134,7.299449927643663,4.0,1.0,9.90920013344689
5468827,1524147739,1524147749,10,160,6.192980045653281,3.0,2.0,26.942725423176924
5468828,1524147748,1524147763,15,84,5.6877718973927305,3.0,2.0,12.55121991047155
5468829,1524147762,1524147773,11,170,8.527778484922406,3.603017441860465,2.0,50.0
5468830,1524147772,1524147816,44,180,19.527013261947737,8.5898752,4.0,50.0
5468831,1524147814,1524147858,44,211,14.169594259844528,4.9,3.0,59.663871644152685
5468832,1524147857,1524147864,7,157,19.700090588232744,8.0,4.9,55.0
5468833,1524147865,1524147871,6,125,3.890441564037758,3.0,2.0,6.315163106342961
5468834,1524147871,1524147877,6,198,4.219396846266225,2.0,2.0,9.331617487904532
5468835,1524147876,1524147889,13,101,7.3005898860633955,3.0,2.0,25.488446022559344
5468836,1524147886,1524147933,47,113,12.4223575615901,2.912775312406837,2.0,79.51954205608051
5468837,1524147930,1524147943,13,210,17.181122472524308,8.760684823638927,4.0,50.0
5468838,1524147941,1524147967,26,158,13.622268029738661,5.710806723065257,2.0,51.06556352833824
5468839,1524147966,1524147981,15,210,8.017833018843938,4.307305063673464,2.0,35.73328777777777
5468840,1524147980,1524147995,15,76,7.905513822874949,3.0,2.1970939063661135,40.26879689503216
5468841,1524147993,1524148002,9,121,9.092156679064026,2.075815102739726,2.0,48.28239488300311
5468842,1524148000,1524148026,26,88,6.738006050959639,3.0,2.0,36.13728468468461
5468843,1524148025,1524148031,6,164,15.352343879262843,5.786594415381343,2.0,54.85664496989981
5468844,1524148030,1524148051,21,109,9.923580956135291,3.0,2.0,51.090603267616345
5468845,1524148049,1524148063,14,189,15.248872728114426,5.0,2.0,55.0
5468846,1524148061,1524148087,26,162,11.955520458530572,5.0,3.0,51.20105776666665
5468847,1524148084,1524148099,15,63,7.136756720363043,5.61797668450523,3.0,19.084990201805397
5468848,1524148100,1524148108,8,170,11.081420943823128,5.0,2.0,43.35380603313081
5468849,1524148107,1524148117,10,205,28.17324289369822,41.0,1.0,58.82869801052241
5468850,1524148112,1524148129,17,141,22.63488711253326,8.5898752,4.0,55.0
5468851,1524148127,1524148141,14,113,14.747815853135405,4.0,2.0,60.21393086419737
5468852,1524148141,1524148147,6,129,7.181287298846459,4.000000000008335,2.0,41.13921392221026
5468853,1524148147,1524148167,20,168,18.789272123521215,5.0,3.0,55.0
5468854,1524148171,1524148180,9,209,7.735724329138983,2.0,1.0,46.54088175912893
5468855,1524148179,1524148191,12,105,6.005961105779709,4.0,2.0,20.590033579335785
5468856,1524148191,1524148198,7,131,13.944845582002003,3.0,3.0,87.14422238596899
5468857,1524148196,1524148202,6,89,12.967776634244585,4.0,2.0,50.0
5468858,1524148201,1524148210,9,212,4.049832377346172,2.0,1.0,9.644044986197715
5468859,1524148208,1524148221,13,175,9.708220398939758,4.0,2.0,50.0
5468860,1524148213,1524148226,13,97,4.830942893311775,2.560218195812808,2.0,20.517839633027517
5468861,1524148219,1524148234,15,247,4.586976060150943,4.0,2.0,7.12639599182931
5468862,1524148234,1524148247,13,21,18.955091468499415,16.5188,0.0,78.56792505937875
5468863,1524148245,1524148265,20,288,8.21536125049452,5.0,2.0,33.78310871794866
5468864,1524148264,1524148281,17,197,8.969331940414099,4.0,2.0,46.21520071258906
5468865,1524148280,1524148294,14,224,15.411542683107612,5.0,3.0,55.0
5468866,1524148293,1524148365,72,112,5.427244893470912,3.0,2.0,19.66975067588934
5468867,1524148364,1524148373,9,213,36.07538025516103,30.0,8.5898752,96.45986086956519
5468868,1524148374,1524148383,9,188,7.820333237457496,5.0,4.0,20.0
5468869,1524148382,1524148401,19,222,6.975011235717375,3.0,1.0,23.913229752066037
5468870,1524148400,1524148412,12,163,7.836734529277463,5.0,1.5,21.0
5468871,1524148402,1524148421,19,61,6.633543513476899,3.0,2.0750583685650335,22.896527504809914
5468872,1524148419,1524148433,14,178,9.374347872841588,3.0,2.0,52.33797181996085
5468873,1524148433,1524148444,11,102,8.007988972428969,2.411256456428947,2.0,41.55519387755101
5468874,1524148440,1524148448,8,170,7.1190007529626005,3.0,2.0,34.764126126126044
5468875,1524148444,1524148459,15,113,5.248177819832616,3.0,2.0,22.0
5468876,1524148457,1524148485,28,106,5.7564821986543295,3.0,2.0,20.0
5468877,1524148485,1524148489,4,150,11.823644832964971,5.0,2.0,50.0
5468878,1524148488,1524148496,8,151,3.465099228233555,3.0,2.0,5.521674825078107
5468879,1524148493,1524148503,10,70,2.398239350739801,2.0,2.0,4.7774487894736835
5468880,1524148500,1524148509,9,270,5.502892293605277,2.0,1.0,29.418722523368334
5468881,1524148507,1524148516,9,197,10.04987581123458,2.0,2.0,59.46646278158667
5468882,1524148510,1524148529,19,156,6.953864835124016,3.0,3.0,14.303639805440474
5468883,1524148517,1524148530,13,190,5.5975902583215476,2.0,2.0,20.0
5468884,1524148524,1524148544,20,28,34.520404103856904,30.225241109112428,18.175992268291814,55.0
5468885,1524148535,1524148600,65,83,6.118953664070905,3.089736284506342,3.0,17.056409638554168
5468886,1524148599,1524148617,18,215,26.33628018666932,18.0,5.0,58.309944756048104
5468887,1524148620,1524148632,12,204,22.675518594066133,8.5898752,5.0,77.181867368421
5468888,1524148630,1524148648,18,136,6.302329758161302,3.0,2.0,37.33964864864859
5468889,1524148647,1524148660,13,128,13.316480167708221,4.9,2.0,41.0
5468890,1524148659,1524148685,26,94,11.036340112121279,3.0,2.0,57.36564058260595
5468891,1524148685,1524148711,26,275,15.652789018767708,20.0,1.0,51.0
5468892,1524148710,1524148723,13,197,8.96728155400213,3.0,2.0,41.0
5468893,1524148723,1524148736,13,72,10.3531694864259,3.477948254518445,2.0,50.42099786640406
5468894,1524148734,1524148751,17,198,5.765267619342937,2.903791687041565,2.0,32.02499099099067
5468895,1524148750,1524148760,10,169,19.966964313200403,14.941407616127385,5.0,50.71821417738677
5468896,1524148759,1524148773,14,111,5.803825093366712,3.0,2.0,17.84349277777778
5468897,1524148771,1524148787,16,109,8.476273008502885,3.0,1.0,50.0
5468898,1524148788,1524148799,11,133,13.49240913376512,5.0,2.0,55.0
5468899,1524148799,1524148826,27,87,5.356244732825947,3.0,2.0,20.0
5468900,1524148824,1524148830,6,212,9.661570514588384,4.948624482758621,2.0,34.6839773368421
5468901,1524148829,1524148838,9,169,13.732203095837484,5.141832094418747,3.0,55.0
5468902,1524148831,1524148870,39,116,3.044651538565176,2.0,2.0,5.758202368685185
5468903,1524148870,1524148889,19,201,18.366963612971773,5.0,2.0,58.08354746750032
5468904,1524148888,1524148897,9,167,10.039874483815012,5.0,2.0,53.5162422561084
5468905,1524148893,1524148901,8,175,7.8547003222218486,2.0,2.0,48.45563511730232
5468906,1524148898,1524148911,13,68,49.40728807252325,50.0,24.270550282277256,55.0
5468907,1524148907,1524148928,21,241,7.727535452031176,4.0,1.0,42.79987463601936
5468908,1524148932,1524148938,6,251,14.490971491913989,5.0,1.0,50.0
5468909,1524148937,1524148946,9,173,5.57896083686767,3.0,2.0,19.826998709677323
5468910,1524148945,1524148965,20,168,10.687364668027424,4.0,1.0,50.0
5468911,1524148967,1524148980,13,18,44.08366757635552,50.0,22.03366838502757,55.0
5468912,1524148979,1524148992,13,230,16.157989221793112,5.0,1.0,50.0
5468913,1524148992,1524149006,14,122,12.932570145845055,3.0,2.0,48.14216399008802
5468914,1524149005,1524149022,17,111,18.59947390236961,5.0,2.198196922956773,50.0
5468915,1524149022,1524149057,35,99,49.511720453793814,50.0,20.0,90.0
5468916,1524149056,1524149062,6,192,14.859072803735337,5.0,3.0,50.0
5468917,1524149063,1524149074,11,202,19.572387066117304,8.5898752,4.0,50.0
5468918,1524149072,1524149088,16,159,7.87618573127029,3.0,2.0,41.0
5468919,1524149086,1524149103,17,101,12.448765714154929,5.0,3.0,50.0
5468920,1524149101,1524149133,32,165,11.254843357235975,4.0,2.0,50.0
5468921,1524149132,1524149148,16,166,15.184743157277273,5.0,2.0,50.25001867956249
5468922,1524149146,1524149154,8,177,27.163680784858776,20.0,3.0,55.0
5468923,1524149155,1524149161,6,169,5.702795709118876,2.0,2.0,29.88098738738728
5468924,1524149160,1524149173,13,75,52.866995501352775,55.0,22.0,55.0
5468925,1524149173,1524149179,6,141,7.692886803287509,4.0,2.0,30.0
5468926,1524149177,1524149187,10,83,4.026820243325816,3.0,2.0,6.95252393088116
5468927,1524149184,1524149193,9,123,5.141534464516496,2.0,2.0,20.0
5468928,1524149192,1524149201,9,99,9.52383802782703,5.0,5.0,50.0
5468929,1524149199,1524149211,12,94,8.25598260293567,5.0,5.0,50.0
5468930,1524149210,1524149232,22,128,2.9195138169184656,3.0,2.0,5.0
5468931,1524149231,1524149261,30,242,14.953397319770028,5.0,2.0,52.939357028972054
5468932,1524149260,1524149279,19,95,39.1149397100345,50.0,0.0,57.62980463630175
5468933,1524149277,1524149283,6,80,19.27294075810477,3.0,2.0,51.78377039338223
5468934,1524149282,1524149326,44,235,7.07304928060908,4.83626525974026,1.0,20.0
5468935,1524149325,1524149358,33,178,22.885070577468174,18.0,5.0,51.9
5468936,1524149356,1524149365,9,195,16.87024349853191,5.0,4.163573903654486,55.0
5468937,1524149361,1524149397,36,176,5.979151721929073,4.0,2.0,15.902953565140713
5468938,1524149395,1524149410,15,215,19.619600578992017,5.0,4.0,55.0
5468939,1524149409,1524149418,9,163,6.004343882638044,4.0,2.85495704528582,20.0
5468940,1524149417,1524149460,43,88,6.861714172687158,3.0,2.0000000458141542,41.0
5468941,1524149461,1524149471,10,134,34.024126289720265,20.0,2.006645330691107,90.0
5468942,1524149471,1524149478,7,246,7.779362258327372,4.0,1.0,38.31759841100414
5468943,1524149479,1524149488,9,169,6.50047507780886,3.0,2.0,30.573758620689567
5468944,1524149487,1524149496,9,103,5.326908569998483,3.0,2.0,17.95612764705882
5468945,1524149492,1524149497,5,202,21.216501617489136,5.0,3.0,55.0
5468946,1524149495,1524149517,22,103,2.6610884264952333,2.4959868714391873,2.0,5.0
5468947,1524149516,1524149531,15,226,6.196808565412949,4.0,4.0,5.0
5468948,1524149532,1524149549,17,160,7.074779207243471,3.0,2.0,50.0
5468949,1524149548,1524149583,35,172,15.549956539628658,5.0,2.0,53.65292989690721
5468950,1524149583,1524149594,11,130,20.540317597591716,10.0,4.128875711840672,50.12826441716088
5468951,1524149592,1524149598,6,198,11.047151503448328,4.0,2.0,50.0
5468952,1524149598,1524149617,19,74,4.054367315824534,2.6988411600665807,2.0,5.0
5468953,1524149612,1524149624,12,191,18.67619702044725,5.010157774968395,3.0,55.0
5468954,1524149622,1524149648,26,172,15.182365016183615,4.000000000100582,3.0,50.0
5468955,1524149648,1524149657,9,40,50.31896084514274,50.0,17.30301428571429,100.0
5468956,1524149657,1524149677,20,233,10.119200551129724,5.0,1.0,50.0
5468957,1524149676,1524149687,11,150,13.170223478705356,4.206656246153846,2.0,60.0
5468958,1524149687,1524149727,40,158,13.555783871993725,4.1457861428987,2.0,50.0
5468959,1524149727,1524149735,8,217,16.5149588248215,5.0,1.0,59.091275220372175
5468960,1524149733,1524149738,5,98,6.45312244282971,3.0,2.0,39.71612199723376
5468961,1524149736,1524149748,12,97,6.688228985747755,2.350594360655738,1.0,50.0
5468962,1524149748,1524149793,45,59,53.28951580025585,50.0,0.0,100.0
5468963,1524149792,1524149812,20,173,20.526643917827432,9.310000001,5.0,50.0
5468964,1524149812,1524149816,4,134,21.7839559964404,9.618514157320327,5.0,55.0
5468965,1524149815,1524149821,6,115,5.717535777768628,4.420082000000002,3.0,9.047596254334438
5468966,1524149820,1524149833,13,97,5.9537435909334295,3.0,2.0,20.167075294117637
5468967,1524149831,1524149860,29,198,11.840053008747734,5.0,2.0,50.0
5468968,1524149858,1524149870,12,202,17.493902229595196,5.0,2.0,57.78796313948259
5468969,1524149869,1524149879,10,171,12.042977314686398,4.0,3.0,50.0
5468970,1524149883,1524149888,5,96,4.9087846160995054,3.0,2.0,20.0
5468971,1524149887,1524149926,39,65,48.47831521379538,50.0,20.0,84.88511459353572
5468972,1524149926,1524149936,10,171,18.028597277537347,5.0,4.0,50.84129236363635
5468973,1524149934,1524149948,14,111,8.257809659584872,4.827046545627499,2.0,41.65698333333319
5468974,1524149948,1524149956,8,146,6.39052920373624,3.0,2.0,30.043155555555494
5468975,1524149957,1524150003,46,81,9.414680080947809,2.820391096742104,2.0,51.213935114942515
5468976,1524150002,1524150008,6,188,63.32708747935756,5.0,3.335046159037559,58.563367826086946
5468977,1524150007,1524150015,8,86,7.8417899321453515,3.339704235818677,2.3687365576672756,27.069931914893527
5468978,1524150014,1524150043,29,51,40.772563098649485,24.7394054054054,20.0,88.69749687835974
